mean,median,std,min,max
0.005226599999999999,0.005,0.0006194587846153648,0.004,0.021
0.010169999999999998,0.01,0.0007636862204653444,0.009,0.022
0.011973999999999999,0.012,0.0008247787897432662,0.011,0.023
0.0207376,0.02,0.001352298777044613,0.019,0.043
1.357198,1.2795,0.313171577946073,0.82,2.783
6.778232,6.3445,4.279393757193311,0.513,28.913
0.9319449999999999,0.937,0.11854829257594847,0.685,1.397
