mean,median,std,min,max
0.020061822840409957,0.019,0.005263378979920038,0.014,0.302
0.034338836017569555,0.033,0.006158533707598673,0.025,0.271
0.03519007871133077,0.036,0.007589371620381762,0.025,0.269
0.038797107816218195,0.038,0.004130919190167803,0.033,0.139
0.9698774545454546,0.762,0.8143538520146044,0.594,28.421
4.627390932590972,2.812,11.492753969168069,0.038,299.498
6.360454961224895,6.224,0.8368674881547569,3.828,13.388
