mean,median,std,min,max
0.014999280575539573,0.015,0.0017514070805051297,0.012,0.081
0.028505755395683462,0.028,0.0034979720083535494,0.022,0.121
0.03171901336074,0.031,0.002459827977214437,0.026,0.062
0.04139105858170607,0.041,0.0036851498109381907,0.033,0.114
1.8163185,1.4985,1.175124084667203,0.652,10.517
6.3372388503468775,2.116,13.125389704472878,0.029,225.986
4.727034687809713,4.36,1.3864315039928299,2.684,7.862
